segment_id_original,start_seconds,end_seconds,speaker_cluster,raw_text,hearing_id,date,title,input_path,input_format,segment_index,segment_id,n_words,duration_seconds,start_timestamp,end_timestamp
705,3517.417,3523.542,SPEAKER_34,"So with the existing interconnection infrastructure already in place,",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,705,h2_2026_03_23_s00705,9,6.125,00:58:37.417,00:58:43.542
706,3524.074,3539.267,SPEAKER_34,"and the minimal impact on the environment and surrounding neighbors, and the positive effects of job creation, substantial revenue for the taxing bodies of this county, I firmly believe this is a perfect site and presents an exceptional opportunity for our county.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,706,h2_2026_03_23_s00706,42,15.192999999999756,00:58:44.074,00:58:59.267
707,3539.768,3540.048,SPEAKER_34,Thank you.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,707,h2_2026_03_23_s00707,2,0.27999999999974534,00:58:59.768,00:59:00.048
708,3549.083,3555.727,SPEAKER_28,"Folks, the time with the demonstration just takes away from the presentation.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,708,h2_2026_03_23_s00708,12,6.643999999999778,00:59:09.083,00:59:15.727
709,3555.787,3558.408,SPEAKER_28,Is there anybody else who wants to speak?,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,709,h2_2026_03_23_s00709,8,2.6210000000000946,00:59:15.787,00:59:18.408
710,3559.089,3562.371,SPEAKER_57,"To provide a perspective on jobs, I'm introducing Aaron Guernsey.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,710,h2_2026_03_23_s00710,11,3.282000000000153,00:59:19.089,00:59:22.371
711,3562.791,3566.693,SPEAKER_71,Thank you.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,711,h2_2026_03_23_s00711,2,3.9020000000000437,00:59:22.791,00:59:26.693
712,3568.915,3569.495,SPEAKER_71,That's classy.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,712,h2_2026_03_23_s00712,3,0.5799999999999272,00:59:28.915,00:59:29.495
713,3571.813,3572.273,SPEAKER_71,Good evening.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,713,h2_2026_03_23_s00713,2,0.4600000000000364,00:59:31.813,00:59:32.273
714,3572.774,3574.254,SPEAKER_71,I'll keep this brief.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,714,h2_2026_03_23_s00714,5,1.4800000000000182,00:59:32.774,00:59:34.254
715,3574.335,3576.176,SPEAKER_71,As many of you have heard a lot of this before.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,715,h2_2026_03_23_s00715,11,1.8409999999998945,00:59:34.335,00:59:36.176
716,3577.196,3578.177,SPEAKER_71,My name is Aaron Guernsey.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,716,h2_2026_03_23_s00716,5,0.9810000000002219,00:59:37.196,00:59:38.177
717,3578.537,3586.662,SPEAKER_71,"I'm the president of the Central Illinois Building and Construction Trades Council, representing about 10,000 families who will be working on this project.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,717,h2_2026_03_23_s00717,25,8.125,00:59:38.537,00:59:46.662
718,3586.982,3594.667,SPEAKER_71,I'm also the business manager for the plumbers and steam fitter and HVACR techs here for Local 137.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,718,h2_2026_03_23_s00718,19,7.684999999999945,00:59:46.982,00:59:54.667
719,3595.067,3599.85,SPEAKER_71,"Many people who want to work on this project are here tonight, sitting in the audience.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,719,h2_2026_03_23_s00719,16,4.782999999999902,00:59:55.067,00:59:59.850
720,3600.595,3607.32,SPEAKER_71,the men and women with union cards in their pockets who took time out of their day to show this board what this project means to them.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,720,h2_2026_03_23_s00720,27,6.725000000000364,01:00:00.595,01:00:07.320
721,3608.381,3611.743,SPEAKER_71,"Yes, it means having money to spend at local stores and restaurants.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,721,h2_2026_03_23_s00721,12,3.36200000000008,01:00:08.381,01:00:11.743
722,3612.944,3622.131,SPEAKER_71,"It means the ability to buy cars, support their solid school districts, and maintain community resources funded by the taxpayers.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,722,h2_2026_03_23_s00722,20,9.186999999999898,01:00:12.944,01:00:22.131
723,3623.252,3627.355,SPEAKER_71,"But more importantly, they're here tonight to see who supports them.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,723,h2_2026_03_23_s00723,12,4.1030000000000655,01:00:23.252,01:00:27.355
724,3628.463,3632.565,SPEAKER_71,to see which members care about the working men and women of this community.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,724,h2_2026_03_23_s00724,14,4.101999999999862,01:00:28.463,01:00:32.565
725,3634.966,3637.207,SPEAKER_71,These workers care deeply about this region.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,725,h2_2026_03_23_s00725,7,2.2409999999999854,01:00:34.966,01:00:37.207
726,3637.707,3641.068,SPEAKER_71,They're the ones helping with the storm cleanup when disaster strikes.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,726,h2_2026_03_23_s00726,12,3.361000000000331,01:00:37.707,01:00:41.068
727,3645.55,3653.233,SPEAKER_71,"Coaching the Little League teams, leading our 4-H groups, volunteering in the churches, and supporting countless other organizations.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,727,h2_2026_03_23_s00727,19,7.682999999999993,01:00:45.550,01:00:53.233
728,3653.745,3658.669,SPEAKER_71,that rely on people that will volunteer and step up right here.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,728,h2_2026_03_23_s00728,12,4.923999999999978,01:00:53.745,01:00:58.669
729,3660.19,3662.792,SPEAKER_71,This project matters to them.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,729,h2_2026_03_23_s00729,5,2.6019999999998618,01:01:00.190,01:01:02.792
730,3664.373,3664.734,SPEAKER_71,Order!,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,730,h2_2026_03_23_s00730,1,0.3609999999998763,01:01:04.373,01:01:04.734
731,3665.374,3665.694,SPEAKER_71,Order!,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,731,h2_2026_03_23_s00731,1,0.3200000000001637,01:01:05.374,01:01:05.694
732,3667.516,3670.138,SPEAKER_28,We've got to be polite and listen to each other.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,732,h2_2026_03_23_s00732,11,2.6219999999998436,01:01:07.516,01:01:10.138
733,3670.438,3675.022,SPEAKER_28,We're just wasting time if we try these childish catcalls.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,733,h2_2026_03_23_s00733,11,4.583999999999833,01:01:10.438,01:01:15.022
734,3675.282,3677.063,SPEAKER_28,Just let each side speak.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,734,h2_2026_03_23_s00734,5,1.780999999999949,01:01:15.282,01:01:17.063
735,3677.704,3678.404,SPEAKER_28,Please proceed.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,735,h2_2026_03_23_s00735,2,0.6999999999998181,01:01:17.704,01:01:18.404
736,3679.545,3681.066,SPEAKER_71,This project matters to them.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,736,h2_2026_03_23_s00736,5,1.5209999999997308,01:01:19.545,01:01:21.066
737,3682.247,3683.248,SPEAKER_71,The working class...,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,737,h2_2026_03_23_s00737,3,1.0010000000002037,01:01:22.247,01:01:23.248
738,3684.267,3685.547,SPEAKER_71,matters to this community.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,738,h2_2026_03_23_s00738,4,1.2800000000002,01:01:24.267,01:01:25.547
739,3686.388,3692.089,SPEAKER_71,I urge you to vote yes and not disappoint these families who give so much to this project.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,739,h2_2026_03_23_s00739,18,5.701000000000022,01:01:26.388,01:01:32.089
740,3692.649,3693.649,SPEAKER_71,I'm in approval of it.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,740,h2_2026_03_23_s00740,6,1.0,01:01:32.649,01:01:33.649
741,3694.089,3694.59,SPEAKER_71,Thank you.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,741,h2_2026_03_23_s00741,2,0.5010000000002037,01:01:34.089,01:01:34.590
742,3694.61,3695.57,SPEAKER_71,Who else is?,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,742,h2_2026_03_23_s00742,3,0.9600000000000364,01:01:34.610,01:01:35.570
743,3707.333,3708.513,SPEAKER_39,My name is Sean Middleton.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,743,h2_2026_03_23_s00743,5,1.1799999999998363,01:01:47.333,01:01:48.513
744,3708.946,3713.81,SPEAKER_39,"and I'm the President and CEO of Rural Electric Convenience Cooperative right here in Auburn, just outside of town.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,744,h2_2026_03_23_s00744,20,4.864000000000033,01:01:48.946,01:01:53.810
745,3714.711,3722.137,SPEAKER_39,"And you've heard me before, but the point remains the same, that this data center represents a new era of investment.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,745,h2_2026_03_23_s00745,22,7.426000000000386,01:01:54.711,01:02:02.137
746,3722.878,3730.104,SPEAKER_39,"And you've heard the discussion, I know I brought it up as well, the existing transmission electrical infrastructure has been set.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,746,h2_2026_03_23_s00746,22,7.225999999999658,01:02:02.878,01:02:10.104
747,3730.544,3737.13,SPEAKER_39,"It was already paved the way, and it's allowed renewable energy development in solar and wind,",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,747,h2_2026_03_23_s00747,17,6.58600000000024,01:02:10.544,01:02:17.130
748,3737.732,3740.233,SPEAKER_39,"two different wind farms, one in place, one coming.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,748,h2_2026_03_23_s00748,9,2.5010000000002037,01:02:17.732,01:02:20.233
749,3741.313,3747.315,SPEAKER_39,And now it has allowed the advent of data center or load applications to be able to be built here.,h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,749,h2_2026_03_23_s00749,20,6.001999999999953,01:02:21.313,01:02:27.315
750,3748.155,3749.955,SPEAKER_39,"It invited them, in a sense.",h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,segments,750,h2_2026_03_23_s00750,6,1.7999999999997272,01:02:28.155,01:02:29.955
